,Title,Artist,Streams,Date,Token,Duration,Loudness,Speechiness,Energy,Tempo,Valence,Instrumentalness,Modality
1564,Small Talk,Katy Perry,653444,2019-09-05,4NmE2ytXI8S2svTRSmEdpO,161963,-5.547,0.1,0.631,115.999,0.602,0.0,1
1565,Circles,Post Malone,7292777,2019-09-06,0Yde1VrWbGF2Tus2AQhMuT,215280,-3.407,0.0376,0.756,119.999,0.536,0.00281,1
1566,Hollywood's Bleeding,Post Malone,5585004,2019-09-06,01iuzK2ziYAVE2n9aSXbWp,156253,-3.221,0.0479,0.645,130.215,0.158,0.0,0
1567,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,4843981,2019-09-06,44pxxRrhiDGuHYP5HjadGF,229587,-2.649,0.0571,0.811,139.925,0.241,0.0,0
1568,Carry Me Away,John Mayer,904926,2019-09-06,6TL3MOcVW8i1UiJkvhpDbR,156987,-7.746,0.0289,0.668,120.005,0.659,0.000408,1
1569,Norman fucking Rockwell,Lana Del Rey,762421,2019-09-06,3RIgHHpnFKj5Rni1shokDj,248934,-12.49,0.0368,0.215,76.74,0.138,0.0847,1
1570,Miss Americana & The Heartbreak Prince,Taylor Swift,726563,2019-09-06,214nt20w5wOxJnY462klLw,234147,-6.926,0.0736,0.747,150.088,0.487,0.00615,0
1571,The Archer,Taylor Swift,723385,2019-09-06,3pHkh7d0lzM2AldUtz2x37,211240,-9.375,0.0401,0.574,124.344,0.166,0.00569,1
1572,I Think He Knows,Taylor Swift,722837,2019-09-06,2YWtcWi3a83pdEg3Gif4Pd,173387,-8.029,0.0569,0.366,100.003,0.416,0.000353,1
1573,Méchant,Niska,706008,2019-09-06,75bVc27bDSOAhMAL38cXpV,191133,-3.929,0.339,0.803,97.51,0.414,0.0,0
1574,London Boy,Taylor Swift,705533,2019-09-06,1LLXZFeAHK9R4xUramtUKw,190240,-6.639,0.05,0.71,157.925,0.557,0.000104,1
1575,Fuck it I love you,Lana Del Rey,696973,2019-09-06,7MtVPRGtZl6rPjMfLoI3Lh,218288,-10.654,0.043,0.452,129.895,0.203,0.00113,0
1576,Cornelia Street,Taylor Swift,696612,2019-09-06,12M5uqx0ZuwkpLp5rJim1a,287267,-9.728,0.0827,0.624,102.012,0.248,0.000189,1
1577,Susamam,Şanışer,674744,2019-09-07,1aHKVxoYHAWvedbVUTP9SF,851871,-7.962,0.152,0.681,129.805,0.298,0.0,0
1578,Juice,Lizzo,658548,2019-09-07,0k664IuFwVP557Gnx7RhIl,195145,-2.988,0.0963,0.889,119.93,0.843,0.0,1
1579,Taste (feat. Offset),Tyga,644369,2019-09-07,2toVe5hfuIi97ytDPDbQFt,229210,-6.385,0.151,0.613,98.001,0.359,0.0,1
1580,idontwannabeyouanymore,Billie Eilish,592847,2019-09-08,40T5GIqQ1CegGm2PTEl8Bu,203569,-8.461,0.0402,0.412,170.163,0.247,0.0,1
1581,Wheels on the Bus,Melanie Martinez,645850,2019-09-09,2plUcsOZm6pi1kFUncqLni,220897,-6.315,0.039,0.618,95.947,0.563,2.21e-06,1
1582,ocean eyes,Billie Eilish,641997,2019-09-09,2uIX8YMNjGMD7441kqyyNU,200560,-7.725,0.0361,0.37,144.828,0.157,0.0577,0
1583,Paper Rings,Taylor Swift,670080,2019-09-10,4y5bvROuBDPr5fuwXbIBZR,222400,-6.553,0.0497,0.719,103.979,0.865,1.36e-05,1
1584,Show & Tell,Melanie Martinez,656863,2019-09-10,7po7c8LzxTZ0ybU41qT5gD,215973,-5.644,0.275,0.746,109.994,0.648,0.0,0
1585,I Fall Apart,Post Malone,653185,2019-09-10,75ZvA4QfFiZvzhj2xkaWAh,223347,-5.408,0.0382,0.538,143.95,0.291,0.0,0
1586,Congratulations,Post Malone,650350,2019-09-10,3a1lNhkSLSkpJE4MSHpDu9,220293,-4.183,0.0363,0.804,123.146,0.492,0.0,1
1587,Psycho (feat. Ty Dolla $ign),Post Malone,658992,2019-09-11,3swc6WTsr7rl9DqQKQA55C,221440,-8.011,0.117,0.559,140.124,0.439,0.0,1
1588,The Middle,Zedd,648166,2019-09-11,09IStsImFySgyp0pIQdqAc,184732,-3.061,0.0449,0.657,107.01,0.437,0.0,1
1589,Antisocial (with Travis Scott),Ed Sheeran,645707,2019-09-11,1DhRbox3xkceP64k3JeYfW,161747,-5.313,0.0495,0.823,151.956,0.91,0.0,0
1590,Panini,Lil Nas X,2288372,2019-09-12,6fTt0CH2t0mdeB2N9XFG5r,114893,-6.146,0.0752,0.594,153.848,0.475,0.0,0
1591,Kein Plan,Loredana,876057,2019-09-12,1skUhc3JS3jLCfugI3gm41,155018,-5.035,0.0464,0.699,102.01,0.78,0.00219,0
1592,Rebota - Remix,Guaynaa,670302,2019-09-12,3dWpRjCmaHbroNahuSeX11,262000,-2.279,0.204,0.857,90.025,0.818,0.0,0
1593,Shots,Lil Tecca,666161,2019-09-12,5xjei7JnROsAzLY2a7RdZU,109373,-5.721,0.0415,0.582,108.028,0.51,0.0,0
1594,Graduation (with Juice WRLD),benny blanco,657199,2019-09-12,6cjSh516BbrNUs213jDAGm,177847,-5.286,0.271,0.65,154.968,0.605,0.0,1
1595,I Warned Myself,Charlie Puth,653611,2019-09-12,3707IBa4HnS3zDDoWfeUBl,159783,-11.467,0.297,0.311,184.112,0.579,0.000548,0
1596,Won't Be Late (feat. Drake),Swae Lee,647422,2019-09-12,2sqsNXfN0HtgDEgaHXiUTa,218710,-6.302,0.0677,0.588,123.936,0.329,0.000169,0
1597,Somebody To Love,OneRepublic,829144,2019-09-13,0yc37FvbXRwwFaQxzpxbsd,181408,-8.084,0.0437,0.503,118.491,0.236,0.0,1
1598,Mother,Charlie Puth,779645,2019-09-13,6rVNnvyNeibts1uOqdSNIw,162864,-5.612,0.342,0.697,179.681,0.632,5.07e-06,1
1599,Sentou e Gostou,MC JottaPê,677929,2019-09-14,6V43u5SCjkfMpxMAXRPifr,163253,-3.308,0.397,0.672,131.453,0.722,0.000988,1
1600,Huracan,Samra,663968,2019-09-14,6AFIVhbJLR7YVvW9fLFMu1,182238,-5.192,0.442,0.701,170.072,0.518,0.0,0
1601,Circles,Post Malone,4531806,2019-09-15,51MMC5DogGZAnHil5HQAXg,215280,-3.497,0.0395,0.762,120.042,0.553,0.00244,1
1602,Saint-Tropez,Post Malone,2829292,2019-09-15,7C39RtGhnEw7cyf0Pyw7PV,150867,-3.618,0.0439,0.684,132.113,0.295,0.0,1
1603,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2601742,2019-09-15,4VqTRBvYg0z8C4nsl4Hupy,157560,-4.368,0.0575,0.522,89.96,0.925,0.0,1
1604,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,2336570,2019-09-15,4Yq3XUNfWrAPWuB94qkC09,229573,-2.665,0.0502,0.8,139.919,0.272,0.0,0
1605,Hollywood's Bleeding,Post Malone,2253443,2019-09-15,77Y7tccX9Hx5iClDr39uy9,156267,-3.206,0.0476,0.646,130.218,0.17,0.0,0
1606,Enemies (feat. DaBa,),2149922,2019-09-15,6UFEJuDXQMWhL5UH5f9fUR,196760,-4.169,0.21,0.674,76.388,0.667,0.0,1
1607,Die For Me (feat. Future & Halsey),Post Malone,1750250,2019-09-15,59PYPDxTbqJpiGfyogPb5h,245267,-2.848,0.0441,0.66,145.01,0.452,0.0,1
1608,Wow.,Post Malone,1597135,2019-09-15,2ve5NyzWHUbIYxL33goCX7,149547,-7.359,0.208,0.539,99.96,0.388,1.78e-06,0
1609,On The Road (feat. Meek Mill & Lil Ba,),1533543,2019-09-15,0hGH0S74Eoyv6mXZcOKtdQ,218320,-5.046,0.109,0.737,112.93,0.21,0.0,1
1610,A Thousand Bad Times,Post Malone,1372880,2019-09-15,3hFG4jR5stnIQJDI64KlJY,221173,-3.498,0.092,0.732,159.0,0.317,1.15e-05,1
1611,Allergic,Post Malone,1104378,2019-09-15,4LIbjDbLweGCrHVw8QbMSb,156893,-3.694,0.0787,0.741,144.968,0.57,3.02e-05,1
1612,I'm Gonna Be,Post Malone,1100747,2019-09-15,4hDoWaIklSVAKLocU3IDBr,200680,-4.008,0.0316,0.559,117.943,0.368,0.0,1
1613,Staring At The Sun (feat. SZA),Post Malone,1085705,2019-09-15,2leIuE4fdcJoNMSKu5Yr7a,168280,-4.389,0.184,0.772,95.074,0.347,0.0,0
1614,Myself,Post Malone,833187,2019-09-15,4YgtN1HasxdDlrrZIggYxn,158120,-4.234,0.0349,0.701,163.882,0.405,0.0,1
1615,I Know,Post Malone,755344,2019-09-15,2sfZgYusD8bBvB7qWekvSx,141413,-5.671,0.0763,0.603,102.94,0.262,0.0,1
1616,Internet,Post Malone,714471,2019-09-15,4RzpCjByV1NWUGKVQGuej6,123387,-6.071,0.0314,0.489,74.013,0.201,0.0,1
1617,Tijolão - Ao Vivo,Jorge & Mateus,591593,2019-09-15,6QwFUcPc5nhsqZuhXUYtV7,175219,-3.68,0.198,0.877,118.889,0.691,0.0,0
1618,Bellacoso,Residente,579456,2019-09-15,1kMUGCt7XLDc5Q64Vl0H8S,257865,-2.795,0.255,0.851,180.086,0.695,0.0,0
1619,Soltera (Remix),Lunay,1576606,2019-09-16,2qMnZF5Ja2WvmfbblByQza,266192,-4.788,0.0454,0.755,92.02,0.816,0.0,1
1620,Mood Swings,A Boogie Wit da Hoodie,674638,2019-09-16,2xE16muNCmhZwSOv3i1d1H,156893,-5.952,0.106,0.664,120.051,0.93,5.84e-06,0
1621,Doin' Time,Lana Del Rey,629943,2019-09-16,0Oqc0kKFsQ6MhFOLBNZIGX,202193,-11.196,0.0519,0.538,144.979,0.496,0.00632,0
1622,CANGURO,WOS,606480,2019-09-16,4wyNKAZe82BNlp2lHiR1FX,196745,-4.358,0.327,0.751,163.874,0.934,0.0,1
1623,Babushka Boi,A$AP Rocky,631149,2019-09-18,643PW82aBMUa1FiWi5VQY7,187105,-5.446,0.222,0.743,134.979,0.905,4.44e-05,0
1624,Internet,Post Malone,685287,2019-09-19,0KAzP1Rbp0Vz5pw8i1KDDI,123387,-6.071,0.0314,0.489,74.013,0.201,0.0,1
1625,I Forgot That You Existed,Taylor Swift,660790,2019-09-19,43rA71bccXFGD4C8GOpIlN,170640,-10.345,0.519,0.316,92.875,0.541,2.03e-06,1
1626,Pure Water (with Migos),Mustard,644052,2019-09-19,3j84U36KvLeXNDPv4t5pI8,192471,-5.545,0.127,0.559,202.015,0.137,0.0,1
1627,Wanted,OneRepublic,634670,2019-09-19,6hLkeOMrhZ2CMLBp2of576,136248,-6.586,0.0677,0.534,145.816,0.711,0.0,1
1628,Paradise,Bazzi,626478,2019-09-19,0Rx0DJI556Ix5gBny6EWmn,169038,-6.273,0.0479,0.644,122.061,0.591,0.0,0
1629,Hate Me (with Juice WRLD),Ellie Goulding,624738,2019-09-19,6kls8cSlUyHW2BUOkDJIZE,186223,-4.628,0.0507,0.768,75.025,0.759,0.0,1
1630,Fuori E Dentro (feat. tha Supreme),Gemitaiz,862327,2019-09-20,34UHhwlly3SHryWuVfMOJm,170000,-7.201,0.119,0.582,123.947,0.538,0.0,1
1631,Esagono (feat. Salmo),Gemitaiz,747774,2019-09-20,0Rsfm3UqHkNzKsb6L0Yz3Y,186427,-6.403,0.207,0.738,137.956,0.718,0.0,0
1632,Nur mit Dir (feat. Xavier Naidoo),Shirin David,700947,2019-09-20,6hh1ikcv3CPsq3a7e9ItNR,219840,-10.902,0.326,0.5,135.016,0.341,5.78e-06,0
1633,Pin the Grenade,blink-182,696456,2019-09-20,330cmrgtnIj4NtPTYdDOZv,179440,-4.096,0.0723,0.918,157.921,0.739,0.0,0
1634,Genick,Loredana,689068,2019-09-20,1AGjF8pckOxTGeb5zubyqH,205234,-6.996,0.082,0.58,104.982,0.597,0.0,0
1635,Supera - Ao Vivo,Marília Mendonça,666468,2019-09-21,3GmJxfnUDrIs1iCfKUELFz,147748,-4.434,0.0567,0.743,131.573,0.658,0.0,1
1636,All Around The World (La La La),R3HAB,666089,2019-09-21,02itaCXOdC54J0ISjqqFAp,147840,-5.03,0.033,0.859,124.948,0.52,0.0645,0
1637,Kein Plan,Loredana,657187,2019-09-21,2d3WpbJFBND2vwMJyULdfU,155018,-5.035,0.0464,0.699,102.01,0.78,0.00219,0
1638,quando a bad bater - ao vivo,Luan Santana,657035,2019-09-21,5gvrBqNFFEWcxYPt3mamvJ,179722,-4.767,0.0414,0.789,128.124,0.53,0.0,1
1639,"Go Loko (feat. Tyga, Jon Z)",YG,656482,2019-09-21,1kK6DwzyXJSp58u5HYWwuD,299227,-5.177,0.0468,0.67,101.008,0.131,4.17e-06,1
1640,I Like It,Cardi B,656011,2019-09-21,58q2HKrzhC3ozto2nDdN4z,253390,-3.998,0.129,0.726,136.048,0.65,0.0,0
1641,God Is A Dancer (with Mabel),Tiësto,642934,2019-09-21,6fenHIxXuuzKB55wY4WCHP,168125,-3.908,0.082,0.747,119.964,0.833,6.11e-06,0
1642,September,"Earth, Wind & Fire",615435,2019-09-23,1mqlc0vEP9mU1kZgTi6LIQ,216520,-3.691,0.0305,0.911,125.895,0.982,0.000107,1
1643,I Know,Post Malone,613665,2019-09-23,6b2mfHMqWCA74XmUuVJm8r,141413,-5.671,0.0763,0.603,102.94,0.262,0.0,1
1644,Ronin,Bushido,625601,2019-09-24,2l2UsmkfgmRC6fIDwwsiNM,166080,-5.535,0.318,0.894,84.045,0.69,0.0,0
1645,Adriana,RAF Camora,623159,2019-09-24,4G3gFk4oyvt8klQEVJBzea,165125,-5.777,0.0537,0.8,135.04,0.675,0.0052,0
1646,Myself,Post Malone,646243,2019-09-25,2cvOfKHOHgwQlLiuLKP2xR,158120,-4.234,0.0349,0.701,163.882,0.405,0.0,1
1647,BUTTERFLY EFFECT,Travis Scott,636377,2019-09-25,6xcJyGpfZbuuiequtnlKt4,190557,-5.851,0.0503,0.628,140.963,0.196,0.0,1
1648,INTRO,DaBa,1031492,2019-09-26,05WepN8vrMLJG5r8XRdLeL,172800,-7.699,0.242,0.685,100.024,0.672,0.0,0
1649,The Man,Taylor Swift,683577,2019-09-26,3RauEVgRgj1IuWdJ9fDs70,190360,-5.191,0.054,0.658,110.048,0.633,0.0,1
1650,So Am I,Ava Max,666592,2019-09-26,0uUNN1nSoUx1A4fkDCWDQ7,183027,-4.67,0.0435,0.656,130.089,0.607,0.0,1
1651,Cruel Summer,Taylor Swift,664452,2019-09-26,1BxfuPKGuaTgP7aM0Bbdwr,178427,-5.707,0.157,0.702,169.994,0.564,2.06e-05,1
1652,Ritual,Tiësto,650726,2019-09-26,3M9Apu4OZfylLTFKvgEtKa,198996,-4.389,0.0552,0.726,114.996,0.767,0.0,0
1653,Drip Too Hard (Lil Ba,& Gunna),650067,2019-09-26,78QR3Wp35dqAhFEc2qAGjE,145543,-6.977,0.289,0.671,112.511,0.358,0.0,0
1654,Mad Love,Mabel,648509,2019-09-26,0Zp10WiPeEi6EUJZvWcNT9,169813,-2.999,0.172,0.796,197.705,0.62,0.0,0
1655,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,646162,2019-09-26,4wuCQX7JvAZLlrcmH4AeZF,206187,-6.373,0.12,0.787,95.005,0.607,0.0,1
1656,PROLLY HEARD,DaBa,959633,2019-09-27,0O7mJ0noFBLn8MMUJrFaF1,143226,-2.388,0.294,0.783,124.052,0.929,0.0,1
1657,Trampoline (with ZAYN),SHAED,927498,2019-09-27,1iQDltZqI7BXnHrFy4Qo1k,184280,-5.782,0.0334,0.459,126.803,0.498,0.0,0
1658,THERE HE GO,DaBa,898553,2019-09-27,0pegcONe6MuDQRoPCtCBRf,143296,-3.368,0.136,0.747,84.435,0.758,0.0,0
1659,Hash Hash,SSIO,885617,2019-09-27,0AuriGfdxWcFNLBCPMUJ71,165707,-4.569,0.289,0.81,130.104,0.369,0.0,1
1660,"GOSPEL (feat. Chance The Rapper, Gucci Mane & YK Osiris)",DaBa,742943,2019-09-28,0WoAkdHmgPmEXfiBox1flk,214893,-4.435,0.343,0.664,161.867,0.838,0.0,1
1661,OFF THE RIP,DaBa,718428,2019-09-28,3e39X4Q74yJzsYUEeyf4ws,115610,-4.002,0.323,0.693,164.084,0.602,0.0,1
1662,POP STAR (feat. Kevin Gates),DaBa,704590,2019-09-28,2TsD9kSbgYx5fSNRsoNURE,183145,-4.632,0.331,0.76,81.537,0.729,0.0,1
1663,iPHONE (with Nicki Minaj),DaBa,689705,2019-09-28,3GX2hFAekmSduZzcS52OnR,191920,-6.409,0.266,0.574,159.987,0.305,0.0,0
1664,Fabergé,RIN,684367,2019-09-28,7lnQCEtaDJeMZN75siSxLc,177093,-7.039,0.189,0.647,164.011,0.56,0.0026,1
1665,Africa,TOTO,662526,2019-09-28,2374M0fQpWi3dLnB54qaLX,295893,-18.064,0.0323,0.373,92.717,0.732,7.95e-05,1
1666,Desconocidos,Mau y Ricky,660293,2019-09-28,56f5qnyAlZdlz8wrUDA50h,204564,-4.891,0.179,0.753,174.107,0.675,4.21e-06,1
1667,Hit Contagiante,Felipe Original,659348,2019-09-28,5dKesZwp6deuhEeW8F1UEi,137125,-7.169,0.119,0.684,170.187,0.959,0.0,0
1668,Gaiola É o Troco,MC Du Black,657290,2019-09-28,3Uq45ipGutypFPmETfaoaH,187246,-3.24,0.0785,0.84,150.108,0.851,0.0,0
1669,Summer Cem (feat. Luciano),Summer Cem,653974,2019-09-28,3QIrkRSTz3yPd44HzN6qJr,160547,-6.871,0.079,0.589,135.025,0.454,8.49e-05,1
1670,REALLY (feat. Stunna 4 Vegas),DaBa,653426,2019-09-28,7vxGCUPJhe0fXfBkwVPFcP,139500,-5.175,0.274,0.654,100.091,0.608,0.0,1
1671,Si Supieras,Daddy Yankee,652977,2019-09-28,7MRU4vOkywuhZ9kbFiPuiu,241880,-1.681,0.115,0.894,184.019,0.623,0.0,0
1672,XXL,DaBa,652291,2019-09-28,4LH1gsNA3wUS6QKkGZoJN8,153863,-5.333,0.294,0.655,143.975,0.705,0.0,0
1673,El Triste,José José,611197,2019-09-29,0aTMBEfPCCkKkneU6gLmDD,253000,-6.24,0.0405,0.612,109.313,0.522,0.0,0
1674,Que Mas Pues - Remix,Sech,602209,2019-09-29,7fODjB7BrQTGqh0hogW6XD,305962,-5.027,0.195,0.661,113.363,0.813,2.33e-06,1
1675,HP,Maluma,599702,2019-09-29,1LIqNVhaIgxXUt2eVoIQJ3,184436,-3.157,0.0773,0.791,91.98,0.618,1.14e-06,0
1676,MIA (feat. Drake),Bad Bunny,587317,2019-09-29,116H0KvKr2Zl4RPuVBruDO,210368,-6.349,0.0621,0.539,97.062,0.158,0.000496,0
1677,changes,XXXTENTACION,585806,2019-09-29,7AFASza1mXqntmGtbxXprO,121887,-10.068,0.029,0.308,64.934,0.52,0.0,1
1678,La Boca - Remix,Mau y Ricky,585649,2019-09-29,2EEmzqzM70CybVspgM7YRT,188468,-3.812,0.0355,0.773,92.992,0.85,0.0,0
1679,Murder On My Mind,YNW Melly,585339,2019-09-29,7eBqSVxrzQZtK2mmgRG6lC,268434,-7.985,0.0516,0.73,115.007,0.74,3.06e-06,0
1680,Havana (feat. Young Thug),Camila Cabello,575773,2019-09-29,1rfofaqEpACxVEHIZBJe6W,217307,-4.333,0.03,0.523,104.988,0.394,3.56e-05,1
1681,Get You The Moon (feat. Snøw),Kina,634966,2019-09-30,4ZLzoOkj0MPWrTLvooIuaa,179080,-16.541,0.188,0.235,118.917,0.0895,0.0,0
1682,EARFQUAKE,"Tyler, The Creator",619719,2019-09-30,5hVghJ4KaYES3BFUATCYn0,190067,-8.866,0.0685,0.498,79.635,0.413,5.98e-06,1
1683,"break up with your girlfriend, i'm bored",Ariana Grande,618597,2019-09-30,4kV4N9D1iKVxx1KLvtTpjS,190440,-5.29,0.0917,0.554,169.999,0.335,0.0,0
1684,Chicken Noodle Soup (feat. Becky G),j-hope,653594,2019-10-01,6wyr4ReB05D9sJB1Rsmcqo,235497,-4.081,0.0921,0.817,97.053,0.168,1.09e-05,1
1685,Good Thing (with Kehlani),Zedd,651058,2019-10-01,5aUSEPNd3m5xliFK4pn5mU,210901,-3.857,0.0378,0.564,185.913,0.574,0.0,0
1686,Señorita,Shawn Mendes,4908618,2019-10-02,6v3KW9xbzN5yKLt9YKDYA2,190800,-6.049,0.029,0.548,116.967,0.749,0.0,0
1687,Dance Monkey,Tones and I,4750474,2019-10-02,1rgnBhdG2JDFTbYkYRZAku,209755,-6.401,0.0988,0.593,98.078,0.54,0.000161,0
1688,Circles,Post Malone,4158676,2019-10-02,21jGcNKet2qwijlDFuPiPb,215280,-3.497,0.0395,0.762,120.042,0.553,0.00244,1
1689,Someone You Loved,Lewis Capaldi,3218225,2019-10-02,7qEHsqek33rTcFNT9PFqLf,182161,-5.679,0.0319,0.405,109.891,0.446,0.0,1
1690,Lalala,Y2K,3004380,2019-10-02,51Fjme0JiitpyXKuyQiCDo,160627,-7.899,0.0845,0.391,129.972,0.496,0.0,1
1691,Beautiful People (feat. Khalid),Ed Sheeran,2987702,2019-10-02,70eFcWOvlMObDhURTqT4Fv,197867,-8.113,0.187,0.648,92.977,0.548,0.0,0
1692,Good,es (Feat. Young Thug),2865294,2019-10-02,6vBdBCoOhKHiYDDOcorfNo,174960,-3.818,0.0745,0.653,150.231,0.175,0.0,1
1693,Ransom,Lil Tecca,2807746,2019-10-02,6EOKwHETwSkZ9gW2b6ASE0,131240,-6.257,0.287,0.642,179.974,0.226,0.0,0
1694,China,Anuel AA,2755447,2019-10-02,2ksOAxtIxY8yElEWw8RhgK,301714,-3.702,0.0882,0.808,105.027,0.609,0.000289,1
1695,bad guy,Billie Eilish,2664346,2019-10-02,2Fxmhks0bxGSBdJ92vM42m,194088,-10.965,0.375,0.425,135.128,0.562,0.13,1
1696,How Do You Sleep?,Sam Smith,2639032,2019-10-02,6b2RcmUt1g9N9mQ3CbjX2Y,202205,-4.931,0.0925,0.682,110.567,0.345,0.0,0
1697,I Don't Care (with Justin Bieber),Ed Sheeran,2482978,2019-10-02,0hVXuCcriWRGvwMV1r5Yn9,219947,-5.041,0.0442,0.675,101.956,0.842,0.0,1
1698,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2269757,2019-10-02,0RiRZpuVRbi7oqRdSMwhQY,157560,-4.368,0.0575,0.522,89.96,0.925,0.0,1
1699,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,2267634,2019-10-02,3NkJNL3WqO1Lqc3uNDxvCN,190107,-5.248,0.0449,0.721,102.914,0.317,6.51e-06,1
1700,Memories,Maroon 5,2203467,2019-10-02,2b8fOow8UzyDFAE27YhOZM,189486,-7.209,0.0546,0.32,91.019,0.575,0.0,1
1701,Saint-Tropez,Post Malone,2179567,2019-10-02,05mDaV9Vb3wrzjF6OPZnhq,150867,-3.618,0.0439,0.684,132.113,0.295,0.0,1
1702,Panini,Lil Nas X,2113043,2019-10-02,1000nHvUdawXuUHgBod4Wv,114893,-6.146,0.0752,0.594,153.848,0.475,0.0,0
1703,Truth Hurts,Lizzo,2058671,2019-10-02,5qmq61DAAOUaW8AUo8xKhh,173325,-3.046,0.114,0.624,158.087,0.412,0.0,0
1704,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,1958555,2019-10-02,7CZyCXKG6d5ALeq41sLzbw,229573,-2.665,0.0502,0.8,139.919,0.272,0.0,0
1705,hot girl bummer,blackbear,1953517,2019-10-02,7aiClxsDWFRQ0Kzk5KI5ku,185093,-7.109,0.0776,0.559,129.989,0.678,0.0,0
1706,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,1948272,2019-10-02,6osaMSJh9NguagEDQcZaKx,185195,-2.986,0.218,0.758,192.091,0.371,1.34e-06,1
1707,Old Town Road - Remix,Lil Nas X,1881728,2019-10-02,2YpeDb67231RjR0MgVLzsG,157067,-5.56,0.102,0.619,136.041,0.639,0.0,1
1708,Callaita,Bad Bunny,1869254,2019-10-02,2TH65lNHgvLxCKXM3apjxI,250534,-4.773,0.309,0.624,176.169,0.244,2.12e-06,1
1709,Liar,Camila Cabello,1842634,2019-10-02,7LzouaWGFCy4tkXDOOnEyM,207039,-6.684,0.0456,0.498,98.016,0.652,0.00282,0
1710,"Yo x Ti, Tu x Mi",ROSALÍA,1820081,2019-10-02,7BlBVFwvbWvcwNcUarQmjk,201040,-3.292,0.225,0.759,91.952,0.579,0.000868,1
1711,LA CANCIÓN,J Balvin,1791000,2019-10-02,0fea68AdmYNygeTGI4RC18,242573,-5.795,0.317,0.646,176.089,0.429,1.85e-05,1
1712,Adicto (with Anuel AA & Ozuna),Tainy,1787460,2019-10-02,3jbT1Y5MoPwEIpZndDDwVq,270741,-4.803,0.0735,0.836,80.002,0.623,1.64e-05,0
1713,No Me Conoce - Remix,Jhay Cortez,1762267,2019-10-02,4R8BJggjosTswLxtkw8V7P,309120,-3.831,0.0741,0.786,91.973,0.58,0.0,0
1714,No Guidance (feat. Drake),Chris Brown,1758785,2019-10-02,6XHVuErjQ4XNm6nDPVCxVX,260640,-6.756,0.151,0.454,92.932,0.137,0.0,0
1715,Tutu,Camilo,1681220,2019-10-02,1nocRtwyNPVtGcIJqfgdzZ,178613,-2.592,0.0503,0.832,146.013,0.94,0.0,1
1716,boyfriend (with Social House),Ariana Grande,1671429,2019-10-02,0Ryd8975WihbObpp5cPW1t,186107,-3.731,0.461,0.795,190.097,0.702,0.0,0
1717,Money In The Grave (Drake ft. Rick Ross),Drake,1599509,2019-10-02,5ry2OE6R2zPQFDO85XkgRb,205427,-4.045,0.046,0.502,100.541,0.101,0.0,0
1718,223's (feat. 9lokknine),YNW Melly,1587960,2019-10-02,4sjiIpEv617LDXaidKioOI,176640,-9.311,0.353,0.502,94.999,0.712,0.0,0
1719,It's You,Ali Gatie,1564659,2019-10-02,6moU77g9RQyMzHNuKEaQKq,212607,-6.972,0.0287,0.463,95.971,0.397,0.0,0
1720,Piece Of Your Heart,MEDUZA,1559711,2019-10-02,1DFD5Fotzgn6yYXkYsKiGs,152913,-6.806,0.0295,0.744,124.08,0.631,0.00016,0
1721,Hollywood's Bleeding,Post Malone,1544862,2019-10-02,7sWRlDoTDX8geTR8zzr2vt,156267,-3.206,0.0476,0.646,130.218,0.17,0.0,0
1722,Enemies (feat. DaBa,),1540242,2019-10-02,0Xek5rqai2jcOWCYWJfVCF,196760,-4.169,0.21,0.674,76.388,0.667,0.0,1
1723,Graveyard,Halsey,1519108,2019-10-02,6V9fHiv84WlVTg7CSnIVY2,181806,-5.127,0.0747,0.583,92.043,0.187,4.48e-05,0
1724,Ride It,Regard,1508847,2019-10-02,2tnVG71enUj33Ic2nFN6kZ,157605,-4.299,0.0821,0.748,117.958,0.867,1.62e-05,0
1725,Higher Love,Kygo,1485665,2019-10-02,6oJ6le65B3SEqPwMRNXWjY,228267,-7.159,0.0324,0.678,103.952,0.404,6.05e-06,1
1726,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,1479932,2019-10-02,322tcqPhma7F6hfCeLisx0,198973,-6.46,0.0683,0.558,95.016,0.678,0.0,1
1727,Takeaway,The Chainsmokers,1470643,2019-10-02,6wo37KVqFJhtuxPTpLCcfe,209893,-8.106,0.042,0.505,85.332,0.357,0.0,1
1728,BOP,DaBa,1460491,2019-10-02,6Ozh9Ok6h4Oi1wUSLtBseN,159715,-3.909,0.367,0.787,126.77,0.836,0.0,1
1729,Good As Hell,Lizzo,1404283,2019-10-02,3Yh9lZcWyKrK9GjbhuS0hR,159736,-3.18,0.0875,0.919,95.982,0.535,0.0,0
1730,Otro Trago - Remix,Sech,1392079,2019-10-02,4bTZeO72FwMa6wKOiqoynL,287773,-2.331,0.197,0.79,175.988,0.763,1.14e-06,1
